0.06579  	-0.4808  	-0.9552  	-0.3700  	0.65988  	-1.1977  	-0.1920  	0.22514  	-0.1077  	-0.5387  	0.21764  	-0.4539  	-0.0918  	-0.7519  	-0.5550  	-1.0033  	-0.3458  	0.05610  	-0.1115  	-0.0669  	0.29577  	0.40071  	-0.3534  	0.13738  	0.42823  	-0.1449  	0.12007  	0.06455  	0.00587  	-0.0909  	-0.0100  	-0.0179  	0.13954  	-0.1500  	-0.1212  	0.24664  	-0.4675  	-0.2254  	0.09898  	-0.1433  	-0.0546  	0.11910  	0.03530  	0.09977  	0.05165  	-0.0252  	0.03862  	0.02132  	0.05352  	0.08244  	0.13210  	0.01328  	0.01013  	0.01460  	-0.0219  	0.00328  	0.05189  	0.02905  	-0.0415  	0.05243  	-0.0391  	-0.0908  	0.08363  	0.01904  	0.25423  	0.17052  	0.02788  	-0.0042  	0.00039  	0.29602  	1.02725  	126.607  	107.542  	
0.08077  	-0.4655  	-0.8989  	-0.5393  	0.55895  	-1.1916  	-0.2136  	0.22361  	-0.1313  	-0.5638  	0.21898  	-0.4961  	-0.1154  	-0.7776  	-0.5951  	-1.034  	-0.3197  	0.02721  	-0.0894  	-0.1345  	0.31569  	0.41398  	-0.2903  	0.17106  	0.48587  	-0.1551  	0.19724  	-0.0253  	-0.0133  	-0.0826  	-0.0212  	-0.0137  	0.12655  	-0.1607  	-0.1130  	0.24231  	-0.4136  	-0.1982  	0.08304  	-0.1434  	-0.0288  	0.12645  	0.03481  	0.12287  	0.05203  	-0.0264  	0.03873  	0.00966  	0.05035  	0.07950  	0.12609  	0.01208  	0.00833  	0.01444  	-0.0213  	0.00730  	0.05303  	0.03230  	-0.0406  	0.05118  	-0.0344  	-0.0896  	0.07847  	0.01192  	0.25423  	0.17052  	0.02788  	-0.0042  	0.00039  	0.29602  	1.02725  	126.607  	107.542  	
0.13932  	-0.4533  	-0.8836  	-0.5189  	0.58060  	-1.1607  	-0.1907  	0.21378  	-0.1315  	-0.5517  	0.18506  	-0.4934  	-0.0966  	-0.7787  	-0.5631  	-1.0147  	-0.3450  	0.02692  	-0.0986  	-0.1298  	0.25918  	0.42206  	-0.3129  	0.19476  	0.52398  	-0.1700  	0.19227  	-0.0081  	0.00307  	-0.0611  	-0.0359  	-0.0036  	0.13240  	-0.1578  	-0.1356  	0.26141  	-0.4369  	-0.2083  	0.09522  	-0.1295  	-0.0299  	0.13840  	0.03187  	0.13205  	0.05273  	-0.0258  	0.03702  	0.00943  	0.05115  	0.08119  	0.12416  	0.01445  	0.00756  	0.01621  	-0.0197  	0.00364  	0.05714  	0.03274  	-0.0396  	0.05045  	-0.0336  	-0.0921  	0.07474  	0.01514  	0.25423  	0.17052  	0.02788  	-0.0042  	0.00039  	0.29602  	1.02725  	126.607  	107.542  	
0.30668  	-0.4008  	-0.8662  	-0.3448  	0.64143  	-1.0019  	-0.1748  	0.27393  	-0.0863  	-0.6024  	0.09220  	-0.4282  	-0.0055  	-0.6134  	-0.3327  	-1.0136  	-0.3382  	-0.0054  	-0.1286  	-0.1477  	0.28949  	0.45045  	-0.3001  	0.23277  	0.51112  	-0.1552  	0.22062  	-0.0109  	-0.0174  	-0.0477  	-0.0465  	-0.0143  	0.13689  	-0.1647  	-0.1159  	0.23643  	-0.4331  	-0.2169  	0.09007  	-0.1054  	-0.0361  	0.13912  	0.04380  	0.12348  	0.03909  	-0.0282  	0.04078  	0.02247  	0.05439  	0.08639  	0.13437  	0.01380  	0.00600  	0.02044  	-0.0228  	0.00419  	0.05604  	0.02467  	-0.0428  	0.05161  	-0.0375  	-0.0878  	0.06805  	0.01169  	0.25423  	0.17052  	0.02788  	-0.0042  	0.00039  	0.29602  	1.02725  	126.607  	107.542  	
0.62045  	-0.2721  	-0.6553  	-0.0971  	0.75168  	-0.7674  	-0.1689  	0.36267  	-0.0285  	-0.6747  	-0.1715  	-0.3608  	0.08869  	-0.3980  	-0.0697  	-0.9308  	-0.3476  	-0.0200  	-0.1048  	-0.2348  	0.31482  	0.49937  	-0.3076  	0.24508  	0.50973  	-0.1857  	0.28370  	-0.0776  	-0.0453  	-0.0283  	0.00785  	-0.0049  	0.16730  	-0.1536  	-0.0512  	0.14494  	-0.3562  	-0.2164  	0.05248  	-0.0881  	-0.0300  	0.10919  	0.06270  	0.11838  	0.04445  	-0.0245  	0.03676  	0.05660  	0.05649  	0.09435  	0.13439  	0.01420  	-0.0002  	0.00732  	-0.0194  	0.02398  	0.04674  	0.02083  	-0.0297  	0.05854  	-0.0348  	-0.0820  	0.06593  	0.00756  	0.25423  	0.17052  	0.02788  	-0.0042  	0.00039  	0.29602  	1.02725  	126.607  	107.542  	
0.87239  	-0.1923  	-0.5152  	0.05183  	0.75905  	-0.5799  	-0.1913  	0.43422  	-0.0074  	-0.7451  	-0.2667  	-0.3989  	0.11252  	-0.2845  	0.10648  	-0.8964  	-0.3515  	-0.0792  	-0.1085  	-0.2862  	0.40691  	0.55733  	-0.1873  	0.24911  	0.49737  	-0.1999  	0.31295  	-0.1969  	-0.1226  	0.02482  	-0.0317  	0.03653  	0.16225  	-0.1502  	-0.0170  	0.10148  	-0.3179  	-0.1714  	0.04548  	-0.1312  	-0.0631  	0.10474  	0.09596  	0.15908  	0.03188  	-0.0288  	0.02991  	0.05843  	0.07389  	0.07225  	0.11668  	0.01633  	0.00779  	0.01385  	-0.0211  	0.02333  	0.03639  	0.01936  	-0.0451  	0.04922  	-0.0272  	-0.0845  	0.06796  	0.00119  	0.25423  	0.17052  	0.02788  	-0.0042  	0.00039  	0.29602  	1.02725  	126.607  	107.542  	
0.86030  	-0.2101  	-0.5008  	0.07601  	0.74913  	-0.5848  	-0.1298  	0.45726  	-0.0116  	-0.7378  	-0.1495  	-0.4035  	0.05942  	-0.4401  	-0.0563  	-0.8057  	-0.3742  	-0.0359  	-0.0545  	-0.2607  	0.45940  	0.54248  	-0.3357  	0.24930  	0.56969  	-0.2340  	0.31089  	-0.1567  	-0.0746  	-0.0269  	-0.0861  	0.05179  	0.14796  	-0.1702  	-0.0141  	0.18517  	-0.3205  	-0.1453  	0.06024  	-0.1388  	-0.0538  	0.11469  	0.07456  	0.14630  	0.03230  	-0.0283  	0.02441  	0.05058  	0.07026  	0.07798  	0.13415  	0.01370  	0.01829  	0.01903  	-0.0175  	0.02102  	0.05840  	0.02359  	-0.0392  	0.05239  	-0.0396  	-0.0868  	0.07713  	0.01182  	0.25423  	0.17052  	0.02788  	-0.0042  	0.00039  	0.29602  	1.02725  	126.607  	107.542  	
0.55522  	-0.3523  	-0.6959  	-0.1406  	0.68347  	-0.8198  	-0.1436  	0.24805  	-0.0895  	-0.6271  	-0.0453  	-0.4325  	-0.0155  	-0.6385  	-0.4180  	-0.8658  	-0.3998  	0.06371  	-0.1126  	-0.1236  	0.16801  	0.45911  	-0.4214  	0.17260  	0.58623  	-0.2085  	0.18198  	0.10117  	0.09873  	-0.0081  	-0.0593  	0.01085  	0.11270  	-0.1494  	-0.1168  	0.30879  	-0.4741  	-0.2126  	0.10376  	-0.0688  	-0.0181  	0.12728  	0.05396  	0.14859  	0.04520  	-0.0275  	0.03485  	0.04068  	0.05971  	0.07308  	0.14278  	0.02114  	0.01481  	0.01258  	-0.0192  	0.00696  	0.05950  	0.02594  	-0.0421  	0.04525  	-0.0345  	-0.1004  	0.08695  	0.01653  	0.25423  	0.17052  	0.02788  	-0.0042  	0.00039  	0.29602  	1.02725  	126.607  	107.542  	
0.33548  	-0.4354  	-0.9251  	-0.0667  	0.81299  	-0.9308  	-0.1467  	0.19842  	-0.1437  	-0.6352  	0.01441  	-0.3786  	-0.0347  	-0.6109  	-0.3642  	-0.9597  	-0.3955  	0.05309  	-0.1259  	-0.1080  	0.17632  	0.48808  	-0.4482  	0.21886  	0.61083  	-0.2024  	0.22365  	0.10771  	0.12323  	0.01980  	-0.0816  	-0.0030  	0.11125  	-0.1424  	-0.1042  	0.31838  	-0.5085  	-0.2362  	0.11080  	-0.0689  	-0.0774  	0.14315  	0.02084  	0.11886  	0.06231  	-0.0286  	0.03253  	0.02520  	0.05228  	0.07467  	0.14131  	0.01778  	0.01053  	0.00944  	-0.0205  	0.00573  	0.05908  	0.02341  	-0.0300  	0.05256  	-0.0397  	-0.1071  	0.07426  	0.01284  	0.25423  	0.17052  	0.02788  	-0.0042  	0.00039  	0.29602  	1.02725  	126.607  	107.542  	
0.23796  	-0.4509  	-0.9540  	-0.0812  	0.82654  	-1.0221  	-0.1629  	0.25070  	-0.1046  	-0.7008  	0.08455  	-0.3524  	-0.0047  	-0.5766  	-0.2737  	-1.0196  	-0.3955  	0.01047  	-0.1387  	-0.0496  	0.26424  	0.46014  	-0.3795  	0.23616  	0.50584  	-0.1761  	0.20833  	0.10777  	0.04517  	-0.0217  	-0.0702  	-0.0243  	0.15113  	-0.1343  	-0.0141  	0.24443  	-0.4624  	-0.2310  	0.09258  	-0.1108  	-0.0917  	0.14866  	-0.0049  	0.10925  	0.05268  	-0.0351  	0.04289  	0.02095  	0.06325  	0.07937  	0.14464  	0.01621  	0.00265  	0.02151  	-0.0262  	0.01702  	0.05873  	0.02321  	-0.0363  	0.05223  	-0.0407  	-0.0999  	0.06808  	0.01668  	0.25423  	0.17052  	0.02788  	-0.0042  	0.00039  	0.29602  	1.02725  	126.607  	107.542  	
